"","animal_project_code","acoustic_tag_id","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections"
"170","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-03-14 10:12:00,2019-03-16 02:35:00,1477
"171","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-03-16 05:05:00,2019-04-18 05:39:00,42902
"172","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-18 08:05:00,2019-04-18 20:03:00,672
"173","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-18 21:15:00,2019-04-18 23:02:00,65
"174","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-19 00:22:00,2019-04-20 04:18:00,1397
"175","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-20 17:44:00,2019-04-20 20:27:00,99
"176","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-20 22:46:00,2019-04-21 08:47:00,506
"177","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-21 19:31:00,2019-04-25 11:24:00,4965
"178","DAK","A69-1602-10837","Markiezaat-5","VR2W-102053","51.483798","4.228604",2019-04-25 14:05:00,2019-05-14 07:34:00,24040
"179","DAK","A69-1602-10838","rel_markiezaat","none","51.485749","4.231882",2018-10-31 15:45:00,2018-10-31 15:45:00,1
"180","DAK","A69-1602-10838","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-03 20:29:00,2018-11-03 20:38:00,9
"181","DAK","A69-1602-10838","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-09 17:20:00,2018-11-09 18:58:00,16
"182","DAK","A69-1602-10838","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-09 20:34:00,2018-11-09 21:03:00,8
"183","DAK","A69-1602-10838","Markiezaat-5","VR2W-102053","51.483798","4.228604",2018-11-11 02:32:00,2018-11-12 17:58:00,1470
"184","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-12 21:47:00,2018-11-12 22:43:00,18
"185","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-13 00:10:00,2018-11-13 00:45:00,22
"186","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-20 17:27:00,2018-11-20 21:02:00,119
"187","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-26 21:36:00,2018-11-26 21:39:00,4
"188","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-27 00:16:00,2018-11-27 07:43:00,346
"189","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-28 16:22:00,2018-11-28 16:53:00,20
"190","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-28 18:15:00,2018-11-28 18:31:00,15
"191","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-28 19:33:00,2018-11-28 20:20:00,47
"192","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-11-28 21:40:00,2018-11-28 23:09:00,25
"193","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-12-01 17:06:00,2018-12-01 17:23:00,18
"194","DAK","A69-1602-10838","Markiezaat-7","VR2W-102061","51.509707","4.176225",2018-12-01 21:51:00,2018-12-01 22:16:00,23
