"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","migration"
"89","A69-1602-10819",89,"DAK","Suderpolder-6","VR2W-114165",53.179885,5.425022,2018-12-17 03:03:00,2018-12-17 08:43:00,115,NA,NA,NA,12406.010814,10817.419887,NA,NA,NA,NA,NA,NA,NA,FALSE
"90","A69-1602-10820",90,"DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"91","A69-1602-10820",91,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-11-02 18:26:00,2018-11-02 18:34:00,9,1316460,1820.449476,0.001383,1820.449476,1820.449476,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"92","A69-1602-10820",92,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-11-02 19:53:00,2018-11-08 18:52:00,7945,NA,NA,NA,1820.449476,1820.449476,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"93","A69-1602-10820",93,"DAK","Suderpolder-2","VR2W-114164",53.165045,5.552381,2018-11-13 21:29:00,2018-11-13 21:44:00,16,441420,98.535113,0.000223,1918.984589,1721.914363,NA,NA,NA,NA,NA,NA,NA,FALSE
"94","A69-1602-10821",94,"DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"95","A69-1602-10821",95,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-12-24 21:38:00,2019-01-06 09:49:00,14782,5820780,1820.449476,0.000313,1820.449476,1820.449476,NA,NA,NA,NA,NA,NA,NA,FALSE
"96","A69-1602-10822",96,"DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"97","A69-1602-10822",97,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-11-13 00:42:00,2018-11-13 17:29:00,945,2203020,1820.449476,0.000826,1820.449476,1820.449476,NA,NA,NA,NA,NA,NA,NA,FALSE
"98","A69-1602-10823",98,"DAK","rel_suderpolder1","none",53.16028,5.535724,2018-10-18 12:45:00,2018-10-18 12:45:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"99","A69-1602-10823",99,"DAK","Suderpolder-1","VR2W-114178",53.165585,5.552393,2018-12-07 18:27:00,2018-12-07 22:29:00,189,4340520,1820.449476,0.000419,1820.449476,1820.449476,NA,NA,NA,NA,NA,NA,NA,FALSE
"100","A69-1602-10823",100,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-08 01:41:00,2018-12-08 06:23:00,193,11520,2174.305933,0.188742,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"101","A69-1602-10823",101,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-08 13:49:00,2018-12-08 14:20:00,2,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"102","A69-1602-10823",102,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-08 16:39:00,2018-12-08 17:45:00,9,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"103","A69-1602-10823",103,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-08 19:07:00,2018-12-08 19:52:00,10,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"104","A69-1602-10823",104,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-08 21:23:00,2018-12-09 04:05:00,240,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"105","A69-1602-10823",105,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-09 05:09:00,2018-12-09 07:06:00,34,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"106","A69-1602-10823",106,"DAK","Suderpolder-5","VR2W-114172",53.178774,5.539683,2018-12-09 08:22:00,2018-12-09 11:58:00,72,NA,NA,NA,3994.755409,2829.949376,FALSE,NA,NA,NA,NA,NA,NA,FALSE
