"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","migration"
"103","A69-1601-20831",103,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 22:13:08,2014-11-08 22:13:08,1,44,2338.776258,53.154006,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"104","A69-1601-20831",104,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-08 22:14:12,2014-11-08 22:14:33,2,64,2338.776258,36.543379,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"105","A69-1601-20831",105,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 22:14:55,2014-11-08 22:14:55,1,22,2338.776258,106.308012,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"106","A69-1601-20831",106,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-08 22:14:57,2014-11-08 22:15:25,2,2,2338.776258,1169.388129,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"107","A69-1601-20831",107,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 22:15:40,2014-11-08 22:15:40,1,15,2338.776258,155.918417,23773.405925,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"108","A69-1601-20831",108,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-08 22:16:03,2014-11-08 22:16:03,1,23,2338.776258,101.685924,26112.182183,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"109","A69-1601-20831",109,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 22:16:09,2014-11-08 22:16:09,1,6,2338.776258,389.796043,28450.958441,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"110","A69-1601-20831",110,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-08 22:16:30,2014-11-08 22:16:30,1,21,2338.776258,111.370298,30789.734699,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"111","A69-1601-20831",111,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 22:16:47,2014-11-08 22:21:38,10,17,2338.776258,137.575074,33128.510957,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"112","A69-1601-20832",112,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:45:00,2014-11-07 23:45:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-08 02:57:31,5199.904243,11551,0.450169183880184,TRUE
"113","A69-1601-20832",113,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-08 01:52:09,2014-11-08 02:01:12,9,7629,3674.748244,0.481682,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-08 18:01:38,8404.776391,58169,0.144488926937028,TRUE
"114","A69-1601-20832",114,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-08 02:57:31,2014-11-08 02:57:31,1,3379,1525.155999,0.451363,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-08 18:01:38,6879.620392,54247,0.126820292218925,TRUE
"115","A69-1601-20832",115,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-08 18:01:38,2014-11-08 18:05:47,7,54247,6879.620392,0.12682,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"116","A69-1601-20832",116,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-08 18:08:25,2014-11-08 18:10:47,5,158,2338.776258,14.802381,14418.300893,14418.300893,NA,NA,NA,NA,NA,NA,NA,TRUE
"117","A69-1601-20833",117,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:10:00,2014-11-07 23:10:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 17:55:35,5199.904243,326735,0.0159147451084212,TRUE
"118","A69-1601-20833",118,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-11 17:00:08,2014-11-11 17:06:58,3,323408,3674.748244,0.011363,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-11 23:10:44,8404.776391,22236,0.37798058962943,TRUE
"119","A69-1601-20833",119,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 17:55:35,2014-11-11 17:55:35,1,2917,1525.155999,0.522851,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-11 23:10:44,6879.620392,18909,0.363827827595325,TRUE
"120","A69-1601-20833",120,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:10:44,2014-11-11 23:22:30,17,18909,6879.620392,0.363828,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"121","A69-1601-20833",121,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:22:49,2014-11-11 23:22:49,1,19,2338.776258,123.093487,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"122","A69-1601-20833",122,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:23:10,2014-11-11 23:23:43,2,21,2338.776258,111.370298,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"123","A69-1601-20833",123,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:23:59,2014-11-11 23:23:59,1,16,2338.776258,146.173516,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"124","A69-1601-20833",124,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:24:29,2014-11-11 23:24:29,1,30,2338.776258,77.959209,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"125","A69-1601-20833",125,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:24:31,2014-11-11 23:24:31,1,2,2338.776258,1169.388129,23773.405925,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"126","A69-1601-20833",126,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:25:13,2014-11-11 23:25:13,1,42,2338.776258,55.685149,26112.182183,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"127","A69-1601-20833",127,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:25:17,2014-11-11 23:25:17,1,4,2338.776258,584.694065,28450.958441,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"128","A69-1601-20833",128,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:25:52,2014-11-11 23:25:52,1,35,2338.776258,66.822179,30789.734699,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"129","A69-1601-20833",129,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:26:01,2014-11-11 23:26:01,1,9,2338.776258,259.864029,33128.510957,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"130","A69-1601-20833",130,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:26:21,2014-11-11 23:26:21,1,20,2338.776258,116.938813,35467.287215,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"131","A69-1601-20833",131,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:26:40,2014-11-11 23:29:50,6,19,2338.776258,123.093487,37806.063473,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"132","A69-1601-20834",132,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:10:00,2014-11-07 23:10:00,1,NA,NA,NA,0,0,FALSE,5199.904243,3,2015-01-09 07:20:05,5199.904243,5386205,0.000965411499005329,FALSE
"133","A69-1601-20834",133,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-12-28 01:31:49,2014-12-28 01:42:51,5,4328509,3674.748244,0.000849,3674.748244,3674.748244,FALSE,12079.524635,4,2015-01-09 21:53:59,8404.776391,1110130,0.00757098393071082,FALSE
"134","A69-1601-20834",134,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2015-01-09 07:20:05,2015-01-09 07:20:05,1,1057034,1525.155999,0.001443,5199.904243,5199.904243,TRUE,12079.524635,4,2015-01-09 21:53:59,6879.620392,52434,0.131205332265324,TRUE
"135","A69-1601-20834",135,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2015-01-09 21:53:59,2015-01-09 22:08:09,21,52434,6879.620392,0.131205,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"136","A69-1601-20834",136,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2015-01-09 22:08:50,2015-01-09 22:09:19,2,41,2338.776258,57.043323,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"137","A69-1601-20834",137,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2015-01-09 22:09:35,2015-01-09 22:09:35,1,16,2338.776258,146.173516,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"138","A69-1601-20834",138,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2015-01-09 22:10:00,2015-01-09 22:10:00,1,25,2338.776258,93.55105,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"139","A69-1601-20834",139,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2015-01-09 22:10:09,2015-01-09 22:10:29,2,9,2338.776258,259.864029,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"140","A69-1601-20834",140,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2015-01-09 22:10:31,2015-01-09 22:20:33,19,2,2338.776258,1169.388129,23773.405925,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"141","A69-1601-20835",141,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:10:00,2014-11-07 23:10:00,1,NA,NA,NA,0,0,TRUE,5199.904243,8,2014-11-12 20:16:15,5199.904243,421575,0.012334470125126,TRUE
"142","A69-1601-20835",142,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-08 02:57:27,2014-11-08 02:58:51,3,13647,3674.748244,0.269272,3674.748244,3674.748244,FALSE,12079.524635,9,2014-11-23 21:24:08,8404.776391,1362401,0.0061690914723345,TRUE
"143","A69-1601-20835",143,"2014_Frome","F3","VR2W-103020",50.681611,-2.208389,2014-11-10 00:35:03,2014-11-10 08:06:30,192,164172,141.425433,0.000861,3816.173677,3816.173677,FALSE,12079.524635,9,2014-11-23 21:24:08,8263.350958,1198145,0.00689678708169712,TRUE
"144","A69-1601-20835",144,"2014_Frome","F3","VR2W-103020",50.681611,-2.208389,2014-11-10 19:38:40,2014-11-11 05:12:06,326,NA,NA,NA,3816.173677,3816.173677,FALSE,12079.524635,9,2014-11-23 21:24:08,8263.350958,1129528,0.00731575574753348,TRUE
"145","A69-1601-20835",145,"2014_Frome","F3","VR2W-103020",50.681611,-2.208389,2014-11-11 07:57:41,2014-11-11 10:33:40,142,NA,NA,NA,3816.173677,3816.173677,FALSE,12079.524635,9,2014-11-23 21:24:08,8263.350958,1085187,0.00761467927463193,TRUE
"146","A69-1601-20835",146,"2014_Frome","F3","VR2W-103020",50.681611,-2.208389,2014-11-11 14:19:39,2014-11-11 15:49:06,13,NA,NA,NA,3816.173677,3816.173677,FALSE,12079.524635,9,2014-11-23 21:24:08,8263.350958,1062269,0.00777896272789661,TRUE
"147","A69-1601-20835",147,"2014_Frome","F3","VR2W-103020",50.681611,-2.208389,2014-11-11 17:00:55,2014-11-11 22:57:06,313,NA,NA,NA,3816.173677,3816.173677,FALSE,12079.524635,9,2014-11-23 21:24:08,8263.350958,1052593,0.00785047112986691,TRUE
"148","A69-1601-20835",148,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-12 20:16:15,2014-11-12 20:16:15,1,76749,1383.730566,0.018029,5199.904243,5199.904243,FALSE,12079.524635,9,2014-11-23 21:24:08,6879.620392,954473,0.00720776846699697,TRUE
"149","A69-1601-20835",149,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:24:08,2014-11-23 21:44:02,34,954473,6879.620392,0.007208,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"150","A69-1601-20835",150,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:44:17,2014-11-23 21:44:17,1,15,2338.776258,155.918417,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"151","A69-1601-20835",151,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:44:22,2014-11-23 21:45:02,3,5,2338.776258,467.755252,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"152","A69-1601-20835",152,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:45:10,2014-11-23 21:45:10,1,8,2338.776258,292.347032,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"153","A69-1601-20835",153,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:45:24,2014-11-23 21:45:24,1,14,2338.776258,167.055447,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"154","A69-1601-20835",154,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:45:29,2014-11-23 21:45:29,1,5,2338.776258,467.755252,23773.405925,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"155","A69-1601-20835",155,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:45:49,2014-11-23 21:45:49,1,20,2338.776258,116.938813,26112.182183,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"156","A69-1601-20835",156,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:46:09,2014-11-23 21:46:09,1,20,2338.776258,116.938813,28450.958441,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"157","A69-1601-20835",157,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:46:21,2014-11-23 21:46:21,1,12,2338.776258,194.898022,30789.734699,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"158","A69-1601-20835",158,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:46:32,2014-11-23 21:46:57,2,11,2338.776258,212.616023,33128.510957,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"159","A69-1601-20835",159,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-23 21:47:05,2014-11-23 21:47:05,1,8,2338.776258,292.347032,35467.287215,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"160","A69-1601-20835",160,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-23 21:47:28,2014-11-23 21:54:03,13,23,2338.776258,101.685924,37806.063473,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"161","A69-1601-20836",161,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:10:00,2014-11-07 23:10:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 17:49:07,5199.904243,326347,0.0159336664439998,TRUE
"162","A69-1601-20836",162,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-08 19:42:32,2014-11-08 19:52:07,7,73952,3674.748244,0.049691,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-11 22:49:37,8404.776391,270425,0.0310798794157345,TRUE
"163","A69-1601-20836",163,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 17:49:07,2014-11-11 17:49:07,1,251820,1525.155999,0.006057,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-11 22:49:37,6879.620392,18030,0.381565190904049,TRUE
"164","A69-1601-20836",164,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 22:49:37,2014-11-11 23:02:39,23,18030,6879.620392,0.381565,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"165","A69-1601-20836",165,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:02:49,2014-11-11 23:02:49,1,10,2338.776258,233.877626,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"166","A69-1601-20836",166,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:03:07,2014-11-11 23:03:45,2,18,2338.776258,129.932014,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"167","A69-1601-20836",167,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:03:56,2014-11-11 23:03:56,1,11,2338.776258,212.616023,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"168","A69-1601-20836",168,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:04:12,2014-11-11 23:04:48,2,16,2338.776258,146.173516,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"169","A69-1601-20836",169,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:05:01,2014-11-11 23:05:01,1,13,2338.776258,179.905866,23773.405925,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"170","A69-1601-20836",170,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:05:10,2014-11-11 23:05:10,1,9,2338.776258,259.864029,26112.182183,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"171","A69-1601-20836",171,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:05:36,2014-11-11 23:08:56,7,26,2338.776258,89.952933,28450.958441,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"172","A69-1601-20837",172,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-07 23:45:00,2014-11-07 23:45:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 19:41:13,5199.904243,330973,0.0157109620512852,TRUE
"173","A69-1601-20837",173,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-11 18:45:19,2014-11-11 18:47:56,3,327619,3674.748244,0.011217,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-12 01:13:20,8404.776391,23281,0.361014406211073,TRUE
"174","A69-1601-20837",174,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 19:41:13,2014-11-11 19:41:13,1,3197,1525.155999,0.477058,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-12 01:13:20,6879.620392,19927,0.345241149796758,TRUE
"175","A69-1601-20837",175,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 01:13:20,2014-11-12 01:22:39,18,19927,6879.620392,0.345241,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"176","A69-1601-20837",176,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-12 01:22:56,2014-11-12 01:22:56,1,17,2338.776258,137.575074,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"177","A69-1601-20837",177,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 01:24:26,2014-11-12 01:24:26,1,90,2338.776258,25.986403,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"178","A69-1601-20837",178,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-12 01:25:49,2014-11-12 01:28:32,7,83,2338.776258,28.178027,19095.853409,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"179","A69-1601-20838",179,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-08,2014-11-08,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 20:45:39,5199.904243,333939,0.0155714194598415,TRUE
"180","A69-1601-20838",180,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-11 19:50:33,2014-11-11 19:53:15,3,330633,3674.748244,0.011114,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-12 17:37:16,8404.776391,78403,0.107199678468936,TRUE
"181","A69-1601-20838",181,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 20:45:39,2014-11-11 20:45:39,1,3144,1525.155999,0.485101,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-12 17:37:16,6879.620392,75097,0.0916097898983981,TRUE
"182","A69-1601-20838",182,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 17:37:16,2014-11-12 17:47:30,10,75097,6879.620392,0.09161,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"183","A69-1601-20838",183,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-12 17:52:38,2014-11-12 17:53:54,3,308,2338.776258,7.593429,14418.300893,14418.300893,NA,NA,NA,NA,NA,NA,NA,TRUE
"184","A69-1601-20839",184,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-08,2014-11-08,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 19:15:26,5199.904243,328526,0.0158279839129932,TRUE
"185","A69-1601-20839",185,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-11 18:20:55,2014-11-11 18:23:07,2,325255,3674.748244,0.011298,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-12 00:20:14,8404.776391,21559,0.389850011178626,TRUE
"186","A69-1601-20839",186,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 19:15:26,2014-11-11 19:15:26,1,3139,1525.155999,0.485873,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-12 00:20:14,6879.620392,18288,0.376182217410324,TRUE
"187","A69-1601-20839",187,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 00:20:14,2014-11-12 00:37:16,29,18288,6879.620392,0.376182,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"188","A69-1601-20839",188,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-12 00:37:41,2014-11-12 00:38:05,2,25,2338.776258,93.55105,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"189","A69-1601-20839",189,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 00:38:29,2014-11-12 00:38:29,1,24,2338.776258,97.449011,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"190","A69-1601-20839",190,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-12 00:38:35,2014-11-12 00:43:33,9,6,2338.776258,389.796043,19095.853409,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"191","A69-1601-20840",191,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-08,2014-11-08,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 17:11:19,5199.904243,321079,0.0161950929304003,TRUE
"192","A69-1601-20840",192,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-08 03:18:37,2014-11-08 03:33:11,10,11917,3674.748244,0.308362,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-11 22:52:57,8404.776391,329660,0.0254952872383668,TRUE
"193","A69-1601-20840",193,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 17:11:19,2014-11-11 17:11:19,1,308288,1525.155999,0.004947,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-11 22:52:57,6879.620392,20498,0.335623982437311,TRUE
"194","A69-1601-20840",194,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 22:52:57,2014-11-11 23:17:03,28,20498,6879.620392,0.335624,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"195","A69-1601-20840",195,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:17:05,2014-11-11 23:17:05,1,2,2338.776258,1169.388129,14418.300893,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"196","A69-1601-20840",196,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:17:47,2014-11-11 23:17:47,1,42,2338.776258,55.685149,16757.077151,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"197","A69-1601-20840",197,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:17:52,2014-11-11 23:17:52,1,5,2338.776258,467.755252,19095.853409,14418.300893,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"198","A69-1601-20840",198,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 23:18:26,2014-11-11 23:18:26,1,34,2338.776258,68.787537,21434.629667,12079.524635,NA,NA,NA,NA,NA,NA,NA,FALSE
"199","A69-1601-20840",199,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 23:18:35,2014-11-11 23:22:07,7,9,2338.776258,259.864029,23773.405925,14418.300893,NA,NA,NA,NA,NA,NA,NA,FALSE
"200","A69-1601-20841",200,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-08 00:40:00,2014-11-08 00:40:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-08 04:45:20,5199.904243,14720,0.353254364334239,TRUE
"201","A69-1601-20841",201,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-08 03:28:14,2014-11-08 03:45:58,9,10094,3674.748244,0.364053,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-11 19:02:00,8404.776391,315226,0.0266627003832171,TRUE
"202","A69-1601-20841",202,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-08 04:45:20,2014-11-08 04:45:20,1,3562,1525.155999,0.428174,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-11 19:02:00,6879.620392,310600,0.0221494539343207,TRUE
"203","A69-1601-20841",203,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-11 19:02:00,2014-11-11 19:05:07,6,310600,6879.620392,0.022149,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
"204","A69-1601-20841",204,"2014_Frome","F8","VR2W-123749",50.690398,-2.084783,2014-11-11 19:09:58,2014-11-11 19:10:27,2,291,2338.776258,8.037032,14418.300893,14418.300893,NA,NA,NA,NA,NA,NA,NA,TRUE
"205","A69-1601-20842",205,"2014_Frome","rel_frome","none",50.688068,-2.257873,2014-11-08 00:40:00,2014-11-08 00:40:00,1,NA,NA,NA,0,0,TRUE,5199.904243,3,2014-11-11 19:23:01,5199.904243,326581,0.0159222497420242,TRUE
"206","A69-1601-20842",206,"2014_Frome","F1","VR2W-103011",50.681696,-2.21012,2014-11-11 18:28:45,2014-11-11 18:34:33,2,323325,3674.748244,0.011365,3674.748244,3674.748244,TRUE,12079.524635,4,2014-11-12 17:23:08,8404.776391,82463,0.101921787844245,TRUE
"207","A69-1601-20842",207,"2014_Frome","F6","VR2W-105212",50.680533,-2.190656,2014-11-11 19:23:01,2014-11-11 19:23:01,1,2908,1525.155999,0.524469,5199.904243,5199.904243,TRUE,12079.524635,4,2014-11-12 17:23:08,6879.620392,79207,0.0868562171525244,TRUE
"208","A69-1601-20842",208,"2014_Frome","F7","VR2W-123747",50.683685,-2.108733,2014-11-12 17:23:08,2014-11-12 17:30:50,12,79207,6879.620392,0.086856,12079.524635,12079.524635,NA,NA,NA,NA,NA,NA,NA,TRUE
