"","acoustic_tag_id","row_id","animal_project_code","station_name","receiver_id","deploy_latitude","deploy_longitude","arrival","departure","detections","swimtime_s","swimdistance_m","speed_m_s","totaldistance_m","distance_to_source_m","downstream_migration","first_dist_to_use","first_dist_to_use_idx","time_first_dist_to_use","delta_totdist","delta_t","migration_speed","has_migration_started"
"69","A69-1601-38327",69,"ESGL","C3","VR2W-112128",47.126098,-1.679072,2015-10-10 18:16:17,2015-10-10 18:32:10,14,NA,NA,NA,6723.438159,4544.080158,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"70","A69-1601-38327",70,"ESGL","C2","VR2W-112126",47.1246,-1.67109,2015-10-10 19:02:18,2015-10-10 19:22:41,29,1808,1930.801706,1.067921,8654.239865,4012.755382,NA,NA,NA,NA,NA,NA,NA,FALSE
"71","A69-1601-38328",71,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"72","A69-1601-38329",72,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"73","A69-1601-38329",73,"ESGL","C1","VR2W-112123",47.1237,-1.67011,2015-10-03 04:12:59,2015-10-03 04:26:21,22,648779,3912.797191,0.006031,3912.797191,3912.797191,NA,NA,NA,NA,NA,NA,NA,FALSE
"74","A69-1601-38329",74,"ESGL","C2","VR2W-112126",47.1246,-1.67109,2015-10-03 18:52:00,2015-10-03 19:10:01,23,51939,99.958191,0.001925,4012.755382,4012.755382,NA,NA,NA,NA,NA,NA,NA,FALSE
"75","A69-1601-38330",75,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"76","A69-1601-38331",76,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"77","A69-1601-38332",77,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"78","A69-1601-38333",78,"ESGL","rel_esgl","none",47.0924,-1.65511,2015-09-25 16:00:00,2015-09-25 16:00:00,1,NA,NA,NA,0,0,FALSE,5333.853459,4,2015-10-08 03:24:24,5333.853459,1077864,0.0049485403158469,FALSE
"79","A69-1601-38333",79,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-07 20:30:31,2015-10-07 20:30:31,1,1053031,4110.035206,0.003903,4110.035206,4110.035206,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"80","A69-1601-38333",80,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-08 02:53:32,2015-10-08 03:24:01,28,NA,NA,NA,4110.035206,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"81","A69-1601-38333",81,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-10-08 03:24:24,2015-10-08 03:28:29,5,23,1223.818253,53.209489,5333.853459,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"82","A69-1601-38333",82,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-08 03:28:30,2015-10-08 03:31:21,7,1,1223.818253,1223.818253,6557.671712,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"83","A69-1601-38333",83,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-10-08 03:31:43,2015-10-08 03:46:34,18,22,1223.818253,55.628102,7781.489965,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"84","A69-1601-38333",84,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-08 03:46:35,2015-10-08 03:46:35,1,1,1223.818253,1223.818253,9005.308218,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
"85","A69-1601-38333",85,"ESGL","C9","VR2W-112241",47.1302,-1.69086,2015-10-08 03:46:56,2015-10-08 03:55:50,8,21,1223.818253,58.27706,10229.126471,5333.853459,FALSE,NA,NA,NA,NA,NA,NA,FALSE
"86","A69-1601-38333",86,"ESGL","C8","VR2W-112239",47.1198,-1.68606,2015-10-08 03:55:51,2015-10-08 03:55:51,1,1,1223.818253,1223.818253,11452.944724,4110.035206,NA,NA,NA,NA,NA,NA,NA,FALSE
